Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Héctor Bellerín,Arsenal,28,Defender,19,1535,0,5,0.9473684210526315,0.42105263157894735,0.7894736842105263,0.3157894736842105,0.05263157894736842,0.7894736842105263,1.0526315789473684,6.714210526315789
Patrick van Aanholt,Crystal Palace,33,Defender,36,3198,3,2,1.25,0.9722222222222222,0.6111111111111112,0.3888888888888889,0.2777777777777778,0.4166666666666667,0.9722222222222222,6.712777777777777
Martín Montoya,Brighton,32,Defender,25,2166,0,1,0.32,0.72,0.48,0.64,0.0,0.36,0.84,6.7116
Adam Smith,Bournemouth,32,Defender,25,2073,1,1,0.28,0.44,0.8,1.72,0.0,0.4,1.0,6.711599999999999
Morgan Schneiderlin,Everton,33,Midfielder,14,835,0,1,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.5,0.0,0.5,0.9285714285714286,6.709285714285714
Xherdan Shaqiri,Liverpool,31,Midfielder,24,1059,6,3,1.0833333333333333,0.8333333333333334,0.25,0.5833333333333334,0.08333333333333333,0.75,1.0,6.706666666666667
Aaron Ramsey,Arsenal,32,Midfielder,28,1331,4,6,1.1785714285714286,0.8928571428571429,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.9642857142857143,1.25,6.70392857142857
Harvey Barnes,Leicester,25,Midfielder,16,1010,1,2,2.5,1.0625,1.875,0.4375,0.125,0.9375,1.8125,6.703125000000001
Dan Gosling,Bournemouth,33,Midfielder,25,1738,2,1,0.84,0.44,0.48,0.96,0.08,0.84,0.76,6.699200000000002
Juan Mata,Man Utd,35,Midfielder,22,1295,3,2,0.8636363636363636,1.3636363636363635,0.45454545454545453,0.4090909090909091,0.36363636363636365,0.8636363636363636,0.6363636363636364,6.696818181818181
Steve Mounié,Huddersfield,28,Forward,31,1778,2,3,1.967741935483871,0.5806451612903226,0.41935483870967744,0.4838709677419355,0.4838709677419355,1.1612903225806452,1.967741935483871,6.694838709677419
Ben Foster,Watford,40,Goalkeeper,38,3420,0,0,0.02631578947368421,0.13157894736842105,0.0,0.23684210526315788,0.0,0.0,0.02631578947368421,6.694736842105263
Daniel Amartey,Leicester,28,Defender,9,641,0,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,6.694444444444446
André-Frank Zambo Anguissa,Fulham,27,Midfielder,22,1519,0,0,0.9545454545454546,0.3181818181818182,1.9090909090909092,0.8181818181818182,0.09090909090909091,1.7727272727272727,1.7272727272727273,6.690000000000001
David Button,Brighton,34,Goalkeeper,4,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6899999999999995
Ben Davies,Tottenham,30,Defender,27,1839,0,0,0.5185185185185185,0.5555555555555556,0.14814814814814814,0.5185185185185185,0.0,0.37037037037037035,0.7037037037037037,6.689629629629629
Bruno Ecuele Manga,Cardiff,35,Defender,38,3374,0,1,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.2894736842105263,0.02631578947368421,0.34210526315789475,0.5526315789473685,6.687105263157896
Jack Wilshere,West Ham,31,Midfielder,8,389,0,1,0.25,0.625,1.875,1.5,0.0,0.875,0.375,6.6825
Bernd Leno,Arsenal,31,Goalkeeper,32,2833,0,0,0.0,0.0,0.0,0.15625,0.0,0.03125,0.0,6.682187499999999
Antonio Valencia,Man Utd,38,Defender,6,466,0,0,0.3333333333333333,1.1666666666666667,0.5,0.6666666666666666,0.0,0.16666666666666666,0.0,6.68
Victor Lindelöf,Man Utd,29,Defender,30,2602,1,1,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.5,0.0,0.1,0.36666666666666664,6.679333333333335
Pascal Groß,Brighton,32,Midfielder,25,1878,3,3,0.96,2.16,0.16,0.52,0.2,0.84,1.36,6.678
Aaron Cresswell,West Ham,33,Defender,20,1591,0,1,0.55,0.85,0.3,0.6,0.05,0.3,0.65,6.677499999999999
Marc Albrighton,Leicester,33,Midfielder,27,1627,2,2,0.7037037037037037,1.0740740740740742,0.7407407407407407,0.7407407407407407,0.07407407407407407,0.8518518518518519,1.2962962962962963,6.6751851851851844
Chris Wood,Burnley,31,Forward,38,2596,10,2,1.5526315789473684,0.5526315789473685,0.21052631578947367,0.631578947368421,1.394736842105263,1.236842105263158,2.4210526315789473,6.673421052631579
Christian Kabasele,Watford,32,Defender,21,1587,0,0,0.38095238095238093,0.09523809523809523,0.0,0.6666666666666666,0.0,0.0,0.2857142857142857,6.672380952380952
Jordan Henderson,Liverpool,33,Midfielder,32,1983,1,3,0.5,0.46875,0.21875,0.375,0.03125,0.25,0.65625,6.668125
Jeffrey Schlupp,Crystal Palace,30,Midfielder,30,1667,4,1,0.9333333333333333,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.03333333333333333,0.8,1.0,6.6643333333333326
Ederson,Man City,30,Goalkeeper,38,3420,0,1,0.0,0.07894736842105263,0.02631578947368421,0.07894736842105263,0.0,0.0,0.02631578947368421,6.663947368421052
Marouane Fellaini,Man Utd,35,Midfielder,14,748,0,1,0.5,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.5714285714285714,0.7142857142857143,6.663571428571429
Roberto Pereyra,Watford,32,Midfielder,33,2825,6,1,1.7272727272727273,1.0606060606060606,1.2424242424242424,1.0909090909090908,0.09090909090909091,2.0303030303030303,2.484848484848485,6.662424242424242
Adam Masina,Watford,29,Defender,14,1004,0,1,0.21428571428571427,0.21428571428571427,0.5,0.7142857142857143,0.07142857142857142,0.14285714285714285,0.8571428571428571,6.661428571428571
Craig Cathcart,Watford,34,Defender,36,3099,3,0,0.3611111111111111,0.027777777777777776,0.05555555555555555,0.2222222222222222,0.0,0.1111111111111111,0.25,6.66
Phil Bardsley,Burnley,38,Defender,19,1672,0,0,0.631578947368421,0.3684210526315789,0.21052631578947367,0.5789473684210527,0.0,0.3157894736842105,0.47368421052631576,6.659473684210526
Yan Valery,Southampton,24,Defender,23,1715,2,1,0.2608695652173913,0.2608695652173913,1.0434782608695652,0.2608695652173913,0.08695652173913043,1.2608695652173914,1.434782608695652,6.659130434782608
Christian Benteke,Crystal Palace,32,Forward,16,813,1,1,1.625,0.5625,0.3125,0.5625,0.625,0.9375,1.6875,6.65875
Dale Stephens,Brighton,34,Midfielder,30,2487,1,1,0.36666666666666664,0.6,0.2,0.3333333333333333,0.0,0.4666666666666667,0.9,6.658
Alberto Moreno,Liverpool,31,Defender,2,155,0,0,0.5,1.5,1.0,0.5,0.0,0.0,1.5,6.654999999999999
Joe Bryan,Fulham,29,Defender,28,2347,0,1,0.75,0.8571428571428571,0.5,1.0,0.07142857142857142,0.6428571428571429,0.75,6.653928571428571
Ross Barkley,Chelsea,29,Midfielder,27,1243,3,5,1.5185185185185186,0.8148148148148148,0.5555555555555556,1.0,0.0,1.2222222222222223,0.7037037037037037,6.652222222222223
André Gomes,Everton,30,Midfielder,27,1986,1,1,0.7777777777777778,0.2222222222222222,1.5185185185185186,0.9629629629629629,0.0,1.8518518518518519,1.2592592592592593,6.651111111111111
Glenn Murray,Brighton,39,Forward,38,2513,13,1,1.4210526315789473,0.3157894736842105,0.21052631578947367,1.4210526315789473,1.0,0.9210526315789473,2.1578947368421053,6.65
Stephen Ward,Burnley,38,Defender,3,230,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,6.6499999999999995
Mateo Kovacic,Chelsea,29,Midfielder,32,1745,0,2,0.875,0.78125,1.3125,1.03125,0.0,1.1875,0.8125,6.649374999999997
Callum Hudson-Odoi,Chelsea,22,Forward,10,391,0,1,0.6,0.9,1.2,0.6,0.3,0.7,1.1,6.648999999999999
Davy Pröpper,Brighton,31,Midfielder,30,2551,1,1,0.5,0.6333333333333333,0.9666666666666667,0.6,0.03333333333333333,0.8333333333333334,1.5333333333333334,6.648333333333334
Mark Noble,West Ham,36,Midfielder,31,2308,5,5,0.5483870967741935,0.6774193548387096,0.45161290322580644,1.2258064516129032,0.03225806451612903,1.1290322580645162,0.8709677419354839,6.645161290322582
Anthony Knockaert,Brighton,31,Midfielder,30,1833,2,6,0.9,1.1666666666666667,1.0333333333333334,0.6333333333333333,0.1,1.0333333333333334,1.7333333333333334,6.6416666666666675
