No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
1374,José Reina,Aston Villa,12,1080,0,0,0,0.00,0.00,0.04,1.71,1.71,0.00,0.00,0.00,0.00,0.00,0.14,0.14
1545,Emil Krafth,Newcastle United,17,1024,0,0,1,0.35,0.35,0.70,1.80,0.74,0.03,0.03,0.06,0.09,0.09,0.16,0.07
1651,Tom Heaton,Aston Villa,20,1797,0,0,0,0.00,0.00,0.00,2.10,2.10,0.00,0.00,0.00,0.00,0.00,0.10,0.10
1652,Matthew Lowton,Burnley,17,1530,0,0,1,0.01,0.01,1.27,3.16,2.13,0.00,0.00,0.07,0.08,0.08,0.19,0.13
1677,Nathaniel Chalobah,Watford,22,915,0,0,1,0.50,0.50,1.62,2.40,1.41,0.05,0.05,0.16,0.21,0.21,0.24,0.14
1699,Shkodran Mustafi,Arsenal,15,1208,0,0,1,0.57,0.57,0.58,4.50,3.97,0.04,0.04,0.04,0.09,0.09,0.34,0.30
1701,Borja Bastón,Aston Villa,2,9,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1719,Javier Manquillo,Newcastle United,21,1598,0,0,1,0.04,0.04,0.26,3.06,2.84,0.00,0.00,0.01,0.02,0.02,0.17,0.16
1724,Isaac Success,Watford,5,54,0,0,0,0.09,0.09,0.05,0.19,0.04,0.16,0.16,0.09,0.25,0.25,0.32,0.07
1725,Christian Kabasele,Watford,27,2261,0,0,2,0.83,0.83,0.64,2.30,2.28,0.03,0.03,0.03,0.06,0.06,0.09,0.09
1729,Georges-Kévin Nkoudou,Tottenham,1,1,0,0,0,0.06,0.06,0.00,0.06,0.00,5.07,5.07,0.00,5.07,5.07,5.07,0.00
1731,Claudio Bravo,Manchester City,4,347,0,0,0,0.00,0.00,0.00,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.18,0.18
1734,Sofiane Boufal,Southampton,20,746,0,0,2,1.01,1.01,2.70,6.15,3.55,0.12,0.12,0.33,0.45,0.45,0.74,0.43
1739,Eric Bailly,Manchester United,4,142,0,0,0,0.00,0.00,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.33,0.33
1747,Kevin Long,Burnley,8,560,0,0,0,0.11,0.11,0.00,0.85,0.76,0.02,0.02,0.00,0.02,0.02,0.14,0.12
1749,Rob Holding,Arsenal,8,576,0,0,0,0.11,0.11,0.00,0.44,0.44,0.02,0.02,0.00,0.02,0.02,0.07,0.07
1750,Ainsley Maitland-Niles,Arsenal,20,1372,0,0,2,0.51,0.51,1.65,5.16,3.57,0.03,0.03,0.11,0.14,0.14,0.34,0.23
1760,Arthur Masuaku,West Ham,17,925,0,0,1,0.10,0.10,1.25,3.07,2.87,0.01,0.01,0.12,0.13,0.13,0.30,0.28
1785,Nampalys Mendy,Leicester,7,295,0,0,0,0.01,0.01,0.09,1.88,1.79,0.00,0.00,0.03,0.03,0.03,0.57,0.55
1789,Lewis Cook,Bournemouth,27,1331,0,0,0,0.25,0.25,0.55,3.17,2.71,0.02,0.02,0.04,0.05,0.05,0.21,0.18
1823,Lucas Digne,Everton,35,3044,0,0,7,1.26,1.26,6.39,8.20,5.13,0.04,0.04,0.19,0.23,0.23,0.24,0.15
1883,Ravel Morrison,Sheffield United,1,11,0,0,0,0.03,0.03,0.00,0.00,0.00,0.22,0.22,0.00,0.22,0.22,0.00,0.00
1950,Martín Montoya,Brighton,27,1912,0,0,1,1.43,1.43,1.94,6.85,4.16,0.07,0.07,0.09,0.16,0.16,0.32,0.20
2132,Jota,Aston Villa,10,328,0,0,1,0.26,0.26,0.57,1.56,0.85,0.07,0.07,0.16,0.23,0.23,0.43,0.23
2190,Vicente Guaita,Crystal Palace,35,3150,0,0,0,0.00,0.00,0.00,1.86,1.86,0.00,0.00,0.00,0.00,0.00,0.05,0.05
2344,Christian Atsu,Newcastle United,19,733,0,0,3,0.25,0.25,0.71,1.53,0.71,0.03,0.03,0.09,0.12,0.12,0.19,0.09
2379,João Cancelo,Manchester City,17,1198,0,0,0,0.56,0.56,3.00,14.23,11.61,0.04,0.04,0.23,0.27,0.27,1.07,0.87
2383,André Gomes,Everton,19,1457,0,0,1,0.21,0.21,1.10,5.09,3.94,0.01,0.01,0.07,0.08,0.08,0.31,0.24
2385,Mat Ryan,Brighton,38,3420,0,0,0,0.00,0.00,0.00,4.32,4.32,0.00,0.00,0.00,0.00,0.00,0.11,0.11
2390,Víctor Camarasa,Crystal Palace,1,3,0,0,0,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,1.96,1.96
2446,Dani Ceballos,Arsenal,24,1722,0,0,2,0.47,0.47,1.58,8.66,7.35,0.02,0.02,0.08,0.11,0.11,0.45,0.38
2509,Dimitri Foulquier,Watford,3,52,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2673,Albian Ajeti,West Ham,9,114,0,0,0,0.20,0.20,0.04,0.27,0.03,0.16,0.16,0.03,0.19,0.19,0.22,0.03
2958,Oleksandr Zinchenko,Manchester City,19,1265,0,0,0,0.48,0.48,2.09,10.34,9.81,0.03,0.03,0.15,0.18,0.18,0.74,0.70
3253,Frederic Guilbert,Aston Villa,25,2045,0,0,2,0.42,0.42,1.39,4.42,3.74,0.02,0.02,0.06,0.08,0.08,0.19,0.16
3357,Djibril Sidibe,Everton,25,1806,0,0,4,0.30,0.30,2.56,7.78,5.02,0.02,0.02,0.13,0.14,0.14,0.39,0.25
3358,Ibrahim Amadou,Norwich,11,757,0,0,0,0.59,0.59,0.05,1.25,1.15,0.07,0.07,0.01,0.08,0.08,0.15,0.14
3389,Benjamin Mendy,Manchester City,19,1508,0,0,3,0.32,0.32,1.63,10.95,10.01,0.02,0.02,0.10,0.12,0.12,0.65,0.60
3873,Ezequiel Schelotto,Brighton,8,362,0,0,0,0.25,0.25,0.00,0.50,0.24,0.06,0.06,0.00,0.06,0.06,0.12,0.06
4401,Emiliano Martinez,Arsenal,9,771,0,0,0,0.00,0.00,0.00,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.11,0.11
4441,Matthew James,Leicester,1,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4475,Jed Steer,Aston Villa,1,7,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4764,Jean-Philippe Gbamin,Everton,2,135,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5043,Kiko Femenía,Watford,28,2253,0,0,0,0.12,0.12,1.20,3.49,2.78,0.00,0.00,0.05,0.05,0.05,0.14,0.11
5061,Kepa,Chelsea,33,2970,0,0,0,0.00,0.00,0.00,5.27,5.27,0.00,0.00,0.00,0.00,0.00,0.16,0.16
5065,Diego Rico,Bournemouth,27,2346,0,0,4,0.34,0.34,2.58,4.20,3.41,0.01,0.01,0.10,0.11,0.11,0.16,0.13
5087,Roberto Jiménez,West Ham,8,687,0,0,0,0.00,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.02,0.02
5234,Jesús Vallejo,Wolverhampton Wanderers,2,163,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.03
5240,Ondrej Duda,Norwich,10,737,0,0,0,0.53,0.53,1.53,1.99,1.07,0.06,0.06,0.19,0.25,0.25,0.24,0.13
5245,Bernardo,Brighton,14,678,0,0,0,0.45,0.45,0.94,2.12,1.33,0.06,0.06,0.12,0.19,0.19,0.28,0.18
5261,Kevin Danso,Southampton,6,272,0,0,1,0.08,0.08,0.08,0.50,0.50,0.03,0.03,0.03,0.05,0.05,0.16,0.16
5544,Angus Gunn,Southampton,10,900,0,0,0,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00,0.00,0.00,0.05,0.05
5552,Nick Pope,Burnley,38,3420,0,0,0,0.00,0.00,0.20,2.25,2.09,0.00,0.00,0.01,0.01,0.01,0.06,0.05
5567,Nathan Holland,West Ham,2,24,0,0,0,0.01,0.01,0.00,0.01,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.00
5573,Domingos Quina,Watford,4,9,0,0,0,0.02,0.02,0.00,0.02,0.00,0.21,0.21,0.00,0.21,0.21,0.21,0.00
5584,Aaron Wan-Bissaka,Manchester United,35,3075,0,0,4,0.81,0.81,3.49,14.17,11.52,0.02,0.02,0.10,0.13,0.13,0.41,0.34
5598,Angel Gomes,Manchester United,2,17,0,0,0,0.00,0.00,0.23,0.25,0.16,0.00,0.00,1.21,1.21,1.21,1.34,0.86
5602,Sam Surridge,Bournemouth,4,20,0,0,0,0.90,0.90,0.07,0.49,0.00,4.04,4.04,0.30,4.33,4.33,2.19,0.00
5603,Aaron Ramsdale,Bournemouth,37,3330,0,0,1,0.00,0.00,0.53,2.17,1.64,0.00,0.00,0.01,0.01,0.01,0.06,0.04
5681,Giovani Lo Celso,Tottenham,28,1477,0,0,2,1.38,1.38,1.71,7.93,5.94,0.08,0.08,0.10,0.19,0.19,0.48,0.36
5759,Matteo Guendouzi,Arsenal,24,1744,0,0,1,0.53,0.53,1.06,6.53,5.21,0.03,0.03,0.05,0.08,0.08,0.34,0.27
6027,Jairo Riedewald,Crystal Palace,17,747,0,0,0,0.05,0.05,0.21,1.33,1.19,0.01,0.01,0.03,0.03,0.03,0.16,0.14
6044,Charlie Taylor,Burnley,24,1938,0,0,1,0.01,0.01,0.86,3.50,3.25,0.00,0.00,0.04,0.04,0.04,0.16,0.15
6049,Solly March,Brighton,19,1132,0,0,1,1.47,1.47,1.11,4.38,2.27,0.12,0.12,0.09,0.20,0.20,0.35,0.18
6051,Dale Stephens,Brighton,33,2528,0,0,1,0.44,0.44,1.25,7.19,6.24,0.02,0.02,0.04,0.06,0.06,0.26,0.22
6054,Ederson,Manchester City,35,3071,0,0,0,0.00,0.00,0.07,8.34,8.26,0.00,0.00,0.00,0.00,0.00,0.24,0.24
6105,Gaëtan Bong,Brighton,4,53,0,0,0,0.00,0.00,0.12,0.16,0.04,0.00,0.00,0.20,0.20,0.20,0.27,0.06
6249,Davinson Sánchez,Tottenham,29,2433,0,0,0,0.76,0.76,0.04,7.26,7.22,0.03,0.03,0.00,0.03,0.03,0.27,0.27
6306,Juan Foyth,Tottenham,4,67,0,0,0,0.00,0.00,0.02,0.10,0.10,0.00,0.00,0.03,0.03,0.03,0.13,0.13
6336,Bruno Jordao,Wolverhampton Wanderers,1,1,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,4.15,4.15,4.15,0.00,0.00
6410,Jack Simpson,Bournemouth,4,237,0,0,0,0.01,0.01,0.03,0.05,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.00
6424,Ben Johnson,West Ham,3,270,0,0,0,0.02,0.02,0.03,0.42,0.42,0.01,0.01,0.01,0.01,0.01,0.14,0.14
6532,Martin Dubravka,Newcastle United,38,3420,0,0,0,0.00,0.00,0.00,2.56,2.56,0.00,0.00,0.00,0.00,0.00,0.07,0.07
6542,Jürgen Locadia,Brighton,2,84,0,0,0,0.40,0.40,0.00,0.10,0.04,0.43,0.43,0.00,0.43,0.43,0.11,0.05
6817,Fred,Manchester United,29,2147,0,0,0,1.59,1.59,2.31,12.03,9.73,0.07,0.07,0.10,0.16,0.16,0.50,0.41
6837,Ryan Sessegnon,Tottenham,6,341,0,0,0,0.09,0.09,0.05,0.53,0.40,0.02,0.02,0.01,0.04,0.04,0.14,0.11
6849,Rui Patrício,Wolverhampton Wanderers,38,3420,0,0,0,0.00,0.00,0.00,2.80,2.80,0.00,0.00,0.00,0.00,0.00,0.07,0.07
6850,Willy Boly,Wolverhampton Wanderers,22,1980,0,0,1,0.23,0.23,1.02,4.82,3.92,0.01,0.01,0.05,0.06,0.06,0.22,0.18
6851,Conor Coady,Wolverhampton Wanderers,38,3420,0,0,0,0.00,0.00,0.53,9.53,9.09,0.00,0.00,0.01,0.01,0.01,0.25,0.24
6856,Rúben Vinagre,Wolverhampton Wanderers,16,625,0,0,0,0.29,0.29,0.62,2.43,1.96,0.04,0.04,0.09,0.13,0.13,0.35,0.28
6857,Morgan Gibbs-White,Wolverhampton Wanderers,7,119,0,0,0,0.07,0.07,0.07,0.31,0.19,0.05,0.05,0.05,0.11,0.11,0.23,0.15
6891,Ryan Fredericks,West Ham,27,2236,0,0,3,0.13,0.13,2.99,6.54,5.44,0.01,0.01,0.12,0.13,0.13,0.26,0.22
6997,Ignacio Pussetto,Watford,7,48,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7198,Oliver Skipp,Tottenham,7,70,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7230,Emile Smith-Rowe,Arsenal,2,96,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7280,Yan Valery,Southampton,11,796,0,0,0,0.26,0.26,1.14,3.59,2.75,0.03,0.03,0.13,0.16,0.16,0.41,0.31
7281,Diogo Dalot,Manchester United,4,65,0,0,0,0.37,0.37,0.00,0.39,0.02,0.51,0.51,0.00,0.51,0.51,0.54,0.03
7332,Max Kilman,Wolverhampton Wanderers,3,183,0,0,0,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.02
7382,Dan Burn,Brighton,34,2879,0,0,0,1.91,1.91,1.67,7.79,6.52,0.06,0.06,0.05,0.11,0.11,0.24,0.20
7438,James Garner,Manchester United,1,5,0,0,0,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.65,0.65
7439,Tahith Chong,Manchester United,3,29,0,0,0,0.07,0.07,0.00,0.09,0.01,0.22,0.22,0.00,0.22,0.22,0.27,0.04
7546,Harvey Elliott,Liverpool,2,5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7582,Mark Travers,Bournemouth,1,90,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.02
7602,Kelland Watts,Newcastle United,1,12,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7688,Max Aarons,Norwich,36,3240,0,0,1,0.65,0.65,3.90,10.06,7.38,0.02,0.02,0.11,0.13,0.13,0.28,0.20
7689,Ben Godfrey,Norwich,30,2649,0,0,0,0.86,0.86,0.07,6.35,6.25,0.03,0.03,0.00,0.03,0.03,0.22,0.21
7690,Grant Hanley,Norwich,15,1261,0,0,0,0.44,0.44,0.00,1.80,1.80,0.03,0.03,0.00,0.03,0.03,0.13,0.13
7692,Tom Trybull,Norwich,16,1159,0,0,0,0.44,0.44,0.15,3.49,3.33,0.03,0.03,0.01,0.05,0.05,0.27,0.26
7694,Marco Stiepermann,Norwich,24,1201,0,0,0,1.29,1.29,0.94,5.16,3.41,0.10,0.10,0.07,0.17,0.17,0.39,0.26
7702,Dean Henderson,Sheffield United,36,3240,0,0,0,0.03,0.03,0.02,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.01,0.01
7704,Chris Basham,Sheffield United,38,3275,0,0,1,0.33,0.33,1.31,4.46,4.02,0.01,0.01,0.04,0.05,0.05,0.12,0.11
7705,Jack O'Connell,Sheffield United,33,2913,0,0,1,0.83,0.83,3.56,7.51,6.32,0.03,0.03,0.11,0.14,0.14,0.23,0.20
7713,Luke Freeman,Sheffield United,11,358,0,0,0,0.06,0.06,0.19,0.68,0.46,0.01,0.01,0.05,0.06,0.06,0.17,0.12
7714,Ben Osborn,Sheffield United,13,586,0,0,0,0.20,0.20,0.89,2.33,1.59,0.03,0.03,0.14,0.17,0.17,0.36,0.24
7715,Simon Moore,Sheffield United,2,180,0,0,0,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.01
7725,Jonathan Kodjia,Aston Villa,6,96,0,0,0,0.16,0.16,0.08,0.33,0.09,0.15,0.15,0.08,0.23,0.23,0.31,0.08
7727,Henri Lansbury,Aston Villa,10,186,0,0,0,0.05,0.05,0.07,0.46,0.36,0.03,0.03,0.03,0.06,0.06,0.22,0.17
7753,James Justin,Leicester,13,1005,0,0,1,0.27,0.27,1.08,4.53,3.33,0.02,0.02,0.10,0.12,0.12,0.41,0.30
7823,Jack Stacey,Bournemouth,19,1553,0,0,2,0.56,0.56,2.41,5.18,3.12,0.03,0.03,0.14,0.17,0.17,0.30,0.18
7988,Billy Gilmour,Chelsea,6,190,0,0,0,0.03,0.03,0.19,1.93,1.74,0.01,0.01,0.09,0.10,0.10,0.91,0.82
7990,Christoph Zimmermann,Norwich,17,1424,0,0,1,0.26,0.26,0.08,2.75,2.71,0.02,0.02,0.00,0.02,0.02,0.17,0.17
8020,Steven Alzate,Brighton,19,1175,0,0,0,1.06,1.06,0.82,3.49,1.87,0.08,0.08,0.06,0.14,0.14,0.27,0.14
8021,Adam Idah,Norwich,12,197,0,0,0,0.83,0.83,0.02,0.86,0.01,0.38,0.38,0.01,0.38,0.38,0.39,0.01
8022,Michael McGovern,Norwich,2,159,0,0,0,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.06,0.06
8040,Marvelous Nakamba,Aston Villa,29,1836,0,0,0,0.13,0.13,0.55,4.80,4.30,0.01,0.01,0.03,0.03,0.03,0.24,0.21
8045,Eric Garcia,Manchester City,13,780,0,0,0,0.60,0.60,0.22,4.96,4.96,0.07,0.07,0.03,0.10,0.10,0.57,0.57
8046,Kieron Freeman,Sheffield United,2,5,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.42,0.42
8061,Leon Clarke,Sheffield United,2,29,0,0,0,0.43,0.43,0.00,0.49,0.06,1.33,1.33,0.00,1.33,1.33,1.51,0.19
8066,Arnaut Danjuma Groeneveld,Bournemouth,14,614,0,0,0,1.05,1.05,0.16,1.20,0.27,0.15,0.15,0.02,0.18,0.18,0.18,0.04
8067,Reece James,Chelsea,24,1512,0,0,2,0.82,0.82,3.18,7.33,6.21,0.05,0.05,0.19,0.24,0.24,0.44,0.37
8080,Akin Famewo,Norwich,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8082,David Martin,West Ham,5,436,0,0,0,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.03
8090,Lloyd Kelly,Bournemouth,8,634,0,0,0,0.04,0.04,0.14,0.65,0.52,0.01,0.01,0.02,0.02,0.02,0.09,0.07
8145,Troy Parrott,Tottenham,2,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8150,Anthony Gordon,Everton,11,438,0,0,1,0.33,0.33,0.34,0.90,0.33,0.07,0.07,0.07,0.14,0.14,0.18,0.07
8204,Neco Williams,Liverpool,6,235,0,0,0,0.23,0.23,0.05,0.93,0.73,0.09,0.09,0.02,0.11,0.11,0.36,0.28
8214,Tyrick Mitchell,Crystal Palace,4,186,0,0,0,0.00,0.00,0.19,0.51,0.45,0.00,0.00,0.09,0.09,0.09,0.24,0.22
8216,Brandon Pierrick,Crystal Palace,2,10,0,0,0,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.86,0.86,0.86,0.86,0.00
8222,Japhet Tanganga,Tottenham,6,528,0,0,0,0.05,0.05,0.03,0.75,0.71,0.01,0.01,0.00,0.01,0.01,0.13,0.12
8224,William Smallbone,Southampton,9,401,0,0,2,0.30,0.30,0.17,1.06,0.63,0.07,0.07,0.04,0.11,0.11,0.24,0.14
8226,Tariq Lamptey,Brighton,9,624,0,0,1,0.07,0.07,1.15,1.18,0.60,0.01,0.01,0.17,0.18,0.18,0.17,0.09
8235,Jeremy Ngakia,West Ham,5,442,0,0,0,0.01,0.01,0.00,0.89,0.88,0.00,0.00,0.00,0.00,0.00,0.18,0.18
8239,Takumi Minamino,Liverpool,10,233,0,0,0,0.84,0.84,0.02,1.21,0.43,0.32,0.32,0.01,0.33,0.33,0.47,0.17
8254,Indiana Vassilev,Aston Villa,4,35,0,0,0,0.03,0.03,0.00,0.03,0.00,0.08,0.08,0.00,0.08,0.08,0.08,0.00
8257,Gedson Fernandes,Tottenham,7,51,0,0,0,0.02,0.02,0.09,0.27,0.16,0.04,0.04,0.16,0.20,0.20,0.47,0.28
8272,João Pedro,Watford,3,14,0,0,0,0.04,0.04,0.00,0.04,0.00,0.28,0.28,0.00,0.28,0.28,0.28,0.00
8286,Jack Robinson,Sheffield United,6,507,0,0,0,0.00,0.00,0.15,1.09,0.94,0.00,0.00,0.03,0.03,0.03,0.19,0.17
8323,Josh Brownhill,Burnley,10,808,0,0,0,0.32,0.32,0.12,2.10,1.89,0.04,0.04,0.01,0.05,0.05,0.23,0.21
8379,Alexis Mac Allister,Brighton,9,357,0,0,0,0.59,0.59,0.20,1.17,0.50,0.15,0.15,0.05,0.20,0.20,0.30,0.13
8380,Pablo Marí,Arsenal,2,113,0,0,0,0.00,0.00,0.00,0.51,0.51,0.00,0.00,0.00,0.00,0.00,0.41,0.41
8383,Faustino Anjorin,Chelsea,1,19,0,0,0,0.02,0.02,0.00,0.02,0.00,0.08,0.08,0.00,0.08,0.08,0.08,0.00
8384,Armando Broja,Chelsea,1,4,0,0,0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.47,0.47
8455,Josh Martin,Norwich,5,25,0,0,0,0.11,0.11,0.00,0.11,0.00,0.38,0.38,0.00,0.38,0.38,0.38,0.00
8456,Nathan Tella,Southampton,1,1,0,0,0,0.08,0.08,0.00,0.08,0.00,6.82,6.82,0.00,6.82,6.82,6.82,0.00
8472,Richairo Zivkovic,Sheffield United,5,95,0,0,0,0.06,0.06,0.14,0.21,0.21,0.06,0.06,0.13,0.19,0.19,0.19,0.19
8476,Jarrad Branthwaite,Everton,4,296,0,0,0,0.00,0.00,0.00,1.47,1.47,0.00,0.00,0.00,0.00,0.00,0.45,0.45
8480,Max Thompson,Burnley,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8493,Jake Vokins,Southampton,1,90,0,0,0,0.01,0.01,0.10,0.50,0.49,0.01,0.01,0.10,0.11,0.11,0.50,0.49
8496,Tommy Doyle,Manchester City,1,13,0,0,0,0.08,0.08,0.00,0.08,0.00,0.54,0.54,0.00,0.54,0.54,0.54,0.00
8518,Jordan Thomas,Norwich,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8562,Luke Thomas,Leicester,3,270,0,0,1,0.00,0.00,0.63,1.38,1.27,0.00,0.00,0.21,0.21,0.21,0.46,0.42
8563,George Hirst,Leicester,2,5,0,0,0,0.10,0.10,0.00,0.02,0.00,1.81,1.81,0.00,1.81,1.81,0.38,0.00
